"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","POS interface currency displays correctly","src.tests.compatibility","Wed Jul 08 00:04:51 UTC 2026","skipped","Wed Jul 08 00:04:51 UTC 2026","TestMultiCurrency","test_multi_currency","",""
"","0","Multiple sequential orders in one session","src.tests.functional","Wed Jul 08 00:05:08 UTC 2026","skipped","Wed Jul 08 00:05:08 UTC 2026","TestPosFullWorkflow","test_pos_full_workflow","",""
"","566","View product stock levels","src.tests.functional","Wed Jul 08 00:05:02 UTC 2026","passed","Wed Jul 08 00:05:03 UTC 2026","TestInventoryManagement","test_inventory","",""
"","0","Create a return for a completed sale","src.tests.functional","Wed Jul 08 00:07:26 UTC 2026","skipped","Wed Jul 08 00:07:26 UTC 2026","TestReturnsExchanges","test_returns_exchanges","",""
"","0","Cash drawer integration signal","src.tests.compatibility","Wed Jul 08 00:04:51 UTC 2026","skipped","Wed Jul 08 00:04:51 UTC 2026","TestPeripheralSimulation","test_peripheral_simulation","",""
"","0","Bank card payment completes successfully","src.tests.functional","Wed Jul 08 00:05:08 UTC 2026","skipped","Wed Jul 08 00:05:08 UTC 2026","TestMultiPayment","test_multi_payment","",""
"","0","Edit an existing product","src.tests.functional","Wed Jul 08 00:05:08 UTC 2026","skipped","Wed Jul 08 00:05:08 UTC 2026","TestProductManagement","test_product_management","",""
"","5564","Receipt shows correct product count after sale","src.tests.functional","Wed Jul 08 00:05:17 UTC 2026","passed","Wed Jul 08 00:05:23 UTC 2026","TestReceiptVerification","test_receipt_verification","",""
"","0","Multiple payment terminal support","src.tests.compatibility","Wed Jul 08 00:04:51 UTC 2026","skipped","Wed Jul 08 00:04:51 UTC 2026","TestPeripheralSimulation","test_peripheral_simulation","",""
"","0","Scan non-existent barcode shows no product","src.tests.functional","Wed Jul 08 00:05:00 UTC 2026","skipped","Wed Jul 08 00:05:00 UTC 2026","TestBarcodeScanning","test_barcode_scanning","",""
"","0","Return processed after POS session closed","src.tests.functional","Wed Jul 08 00:07:28 UTC 2026","broken","Wed Jul 08 00:07:28 UTC 2026","TestReturnsExchanges","test_returns_exchanges","",""
"","0","Complete a single product sale with cash payment","src.tests.functional","Wed Jul 08 00:05:08 UTC 2026","skipped","Wed Jul 08 00:05:08 UTC 2026","TestPosFullWorkflow","test_pos_full_workflow","",""
"","0","Process full refund on returned item","src.tests.functional","Wed Jul 08 00:07:26 UTC 2026","skipped","Wed Jul 08 00:07:26 UTC 2026","TestReturnsExchanges","test_returns_exchanges","",""
"","0","Create multiple products in bulk","src.tests.functional","Wed Jul 08 00:05:08 UTC 2026","skipped","Wed Jul 08 00:05:08 UTC 2026","TestProductManagement","test_product_management","",""
"","772","UI renders correctly at desktop HD (1920x1080)","src.tests.compatibility","Wed Jul 08 00:04:49 UTC 2026","passed","Wed Jul 08 00:04:50 UTC 2026","TestCrossBrowser","test_cross_browser","",""
"","390","User can logout successfully","src.tests.functional","Wed Jul 08 00:04:56 UTC 2026","passed","Wed Jul 08 00:04:57 UTC 2026","TestAuthentication","test_auth","",""
"","584","POS sale reduces inventory stock in real-time","src.tests.integration","Wed Jul 08 00:13:46 UTC 2026","passed","Wed Jul 08 00:13:47 UTC 2026","TestPosInventoryIntegration","test_pos_inventory_integration","",""
"","0","Split payment (cash + card) completes","src.tests.functional","Wed Jul 08 00:05:08 UTC 2026","skipped","Wed Jul 08 00:05:08 UTC 2026","TestMultiPayment","test_multi_payment","",""
"","0","Barcode scan with leading zeros","src.tests.functional","Wed Jul 08 00:05:00 UTC 2026","skipped","Wed Jul 08 00:05:00 UTC 2026","TestBarcodeScanning","test_barcode_scanning","",""
"","0","Search products in POS","src.tests.functional","Wed Jul 08 00:05:08 UTC 2026","skipped","Wed Jul 08 00:05:08 UTC 2026","TestPosFullWorkflow","test_pos_full_workflow","",""
"","3096","Admin user can login successfully","src.tests.functional","Wed Jul 08 00:04:52 UTC 2026","passed","Wed Jul 08 00:04:55 UTC 2026","TestAuthentication","test_auth","",""
"","0","Delete a product","src.tests.functional","Wed Jul 08 00:05:08 UTC 2026","skipped","Wed Jul 08 00:05:08 UTC 2026","TestProductManagement","test_product_management","",""
"","0","Complete sale with bank/card payment","src.tests.functional","Wed Jul 08 00:05:08 UTC 2026","skipped","Wed Jul 08 00:05:08 UTC 2026","TestPosFullWorkflow","test_pos_full_workflow","",""
"","30567","Refunded product restores inventory","src.tests.integration","Wed Jul 08 00:13:55 UTC 2026","broken","Wed Jul 08 00:14:26 UTC 2026","TestPosInventoryIntegration","test_pos_inventory_integration","",""
"","30562","Bank card payment processes correctly","src.tests.integration","Wed Jul 08 00:11:14 UTC 2026","broken","Wed Jul 08 00:11:45 UTC 2026","TestPaymentIntegration","test_payment_integration","",""
"","967","Products are searchable by name","src.tests.functional","Wed Jul 08 00:07:33 UTC 2026","passed","Wed Jul 08 00:07:34 UTC 2026","TestStockAlerts","test_stock_alerts","",""
"","0","Search product by barcode in inventory","src.tests.functional","Wed Jul 08 00:05:06 UTC 2026","skipped","Wed Jul 08 00:05:06 UTC 2026","TestInventoryManagement","test_inventory","",""
"","0","Create a new product","src.tests.functional","Wed Jul 08 00:05:08 UTC 2026","skipped","Wed Jul 08 00:05:08 UTC 2026","TestProductManagement","test_product_management","",""
"","30566","Standard tax rate applied to product sale","src.tests.functional","Wed Jul 08 00:07:42 UTC 2026","broken","Wed Jul 08 00:08:12 UTC 2026","TestTaxCalculations","test_tax_calculations","",""
"","0","Search for a product","src.tests.functional","Wed Jul 08 00:05:08 UTC 2026","skipped","Wed Jul 08 00:05:08 UTC 2026","TestProductManagement","test_product_management","",""
"","723","Inventory report generation","src.tests.functional","Wed Jul 08 00:05:07 UTC 2026","passed","Wed Jul 08 00:05:08 UTC 2026","TestInventoryManagement","test_inventory","",""
"","0","Complete a sale with multiple products","src.tests.functional","Wed Jul 08 00:05:08 UTC 2026","skipped","Wed Jul 08 00:05:08 UTC 2026","TestPosFullWorkflow","test_pos_full_workflow","",""
"","30569","Zero-rated tax products","src.tests.functional","Wed Jul 08 00:08:34 UTC 2026","broken","Wed Jul 08 00:09:05 UTC 2026","TestTaxCalculations","test_tax_calculations","",""
"","1707","Login with demo user credentials","src.tests.functional","Wed Jul 08 00:04:58 UTC 2026","passed","Wed Jul 08 00:05:00 UTC 2026","TestAuthentication","test_auth","",""
"","585","Products display in stock after sale","src.tests.functional","Wed Jul 08 00:07:30 UTC 2026","passed","Wed Jul 08 00:07:31 UTC 2026","TestStockAlerts","test_stock_alerts","",""
"","0","Payment with zero cash amount is rejected","src.tests.functional","Wed Jul 08 00:05:08 UTC 2026","skipped","Wed Jul 08 00:05:08 UTC 2026","TestMultiPayment","test_multi_payment","",""
"","30564","Split payment recorded to correct accounts","src.tests.integration","Wed Jul 08 00:12:07 UTC 2026","broken","Wed Jul 08 00:12:37 UTC 2026","TestPaymentIntegration","test_payment_integration","",""
"","5010","Empty order shows no receipt items","src.tests.functional","Wed Jul 08 00:07:07 UTC 2026","passed","Wed Jul 08 00:07:12 UTC 2026","TestReceiptVerification","test_receipt_verification","",""
"","0","Create product with stock tracking enabled","src.tests.functional","Wed Jul 08 00:05:06 UTC 2026","skipped","Wed Jul 08 00:05:06 UTC 2026","TestInventoryManagement","test_inventory","",""
"","0","Refund processed successfully","src.tests.functional","Wed Jul 08 00:05:08 UTC 2026","skipped","Wed Jul 08 00:05:08 UTC 2026","TestPosFullWorkflow","test_pos_full_workflow","",""
"","139","Database selection on multi-db setup","src.tests.functional","Wed Jul 08 00:05:00 UTC 2026","passed","Wed Jul 08 00:05:00 UTC 2026","TestAuthentication","test_auth","",""
"","0","Set quantity on order line","src.tests.functional","Wed Jul 08 00:05:08 UTC 2026","skipped","Wed Jul 08 00:05:08 UTC 2026","TestPosFullWorkflow","test_pos_full_workflow","",""
"","0","Barcode scan preserves order state","src.tests.functional","Wed Jul 08 00:05:00 UTC 2026","skipped","Wed Jul 08 00:05:00 UTC 2026","TestBarcodeScanning","test_barcode_scanning","",""
"","701","UI renders correctly at tablet resolution (768x1024)","src.tests.compatibility","Wed Jul 08 00:04:47 UTC 2026","passed","Wed Jul 08 00:04:48 UTC 2026","TestCrossBrowser","test_cross_browser","",""
"","5705","Receipt handles multiple line items","src.tests.functional","Wed Jul 08 00:06:12 UTC 2026","passed","Wed Jul 08 00:06:18 UTC 2026","TestReceiptVerification","test_receipt_verification","",""
"","0","Return with different reason codes","src.tests.functional","Wed Jul 08 00:07:26 UTC 2026","skipped","Wed Jul 08 00:07:26 UTC 2026","TestReturnsExchanges","test_returns_exchanges","",""
"","0","Cash payment completes successfully","src.tests.functional","Wed Jul 08 00:05:08 UTC 2026","skipped","Wed Jul 08 00:05:08 UTC 2026","TestMultiPayment","test_multi_payment","",""
"","5566","Receipt total matches expected after discount","src.tests.functional","Wed Jul 08 00:06:39 UTC 2026","passed","Wed Jul 08 00:06:45 UTC 2026","TestReceiptVerification","test_receipt_verification","",""
"","379","Login page displays in default language","src.tests.compatibility","Wed Jul 08 00:04:51 UTC 2026","passed","Wed Jul 08 00:04:51 UTC 2026","TestMultiCurrency","test_multi_currency","",""
"","5563","Receipt subtotal is greater than zero","src.tests.functional","Wed Jul 08 00:05:44 UTC 2026","passed","Wed Jul 08 00:05:50 UTC 2026","TestReceiptVerification","test_receipt_verification","",""
"","0","Sale with customer assignment","src.tests.functional","Wed Jul 08 00:05:08 UTC 2026","skipped","Wed Jul 08 00:05:08 UTC 2026","TestPosFullWorkflow","test_pos_full_workflow","",""
"","0","Receipt preview renders correctly","src.tests.compatibility","Wed Jul 08 00:04:51 UTC 2026","skipped","Wed Jul 08 00:04:51 UTC 2026","TestPeripheralSimulation","test_peripheral_simulation","",""
"","0","Apply discount to order","src.tests.functional","Wed Jul 08 00:05:08 UTC 2026","skipped","Wed Jul 08 00:05:08 UTC 2026","TestPosFullWorkflow","test_pos_full_workflow","",""
"","0","Scan barcode adds product to order","src.tests.functional","Wed Jul 08 00:05:00 UTC 2026","skipped","Wed Jul 08 00:05:00 UTC 2026","TestBarcodeScanning","test_barcode_scanning","",""
"","0","POS interface loads successfully","src.tests.functional","Wed Jul 08 00:05:08 UTC 2026","skipped","Wed Jul 08 00:05:08 UTC 2026","TestPosFullWorkflow","test_pos_full_workflow","",""
"","30563","Multiple tax rates on single order","src.tests.functional","Wed Jul 08 00:09:29 UTC 2026","broken","Wed Jul 08 00:10:00 UTC 2026","TestTaxCalculations","test_tax_calculations","",""
"","334","Tax inclusive pricing","src.tests.functional","Wed Jul 08 00:09:21 UTC 2026","failed","Wed Jul 08 00:09:22 UTC 2026","TestTaxCalculations","test_tax_calculations","",""
"","0","Partial return of multi-item order","src.tests.functional","Wed Jul 08 00:07:26 UTC 2026","skipped","Wed Jul 08 00:07:26 UTC 2026","TestReturnsExchanges","test_returns_exchanges","",""
"","0","Scan valid barcode finds matching product","src.tests.functional","Wed Jul 08 00:05:00 UTC 2026","skipped","Wed Jul 08 00:05:00 UTC 2026","TestBarcodeScanning","test_barcode_scanning","",""
"","204","Login page displays correctly","src.tests.functional","Wed Jul 08 00:04:57 UTC 2026","passed","Wed Jul 08 00:04:57 UTC 2026","TestAuthentication","test_auth","",""
