"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","Create customer with empty name","src.tests.negative","Sun Jul 19 08:34:48 UTC 2026","skipped","Sun Jul 19 08:34:48 UTC 2026","TestDataValidation","test_data_validation","",""
"","541","Products display in stock after sale","src.tests.functional","Sun Jul 19 08:34:40 UTC 2026","passed","Sun Jul 19 08:34:41 UTC 2026","TestStockAlerts","test_stock_alerts","",""
"","0","Product search response time in POS","src.tests.performance","Sun Jul 19 08:35:28 UTC 2026","skipped","Sun Jul 19 08:35:28 UTC 2026","TestPosPagePerformance","test_pos_load","",""
"","0","Complete a sale with multiple products","src.tests.functional","Sun Jul 19 08:32:21 UTC 2026","skipped","Sun Jul 19 08:32:21 UTC 2026","TestPosFullWorkflow","test_pos_full_workflow","",""
"","445","Login with SQL injection in username","src.tests.negative","Sun Jul 19 08:34:51 UTC 2026","passed","Sun Jul 19 08:34:52 UTC 2026","TestInvalidLogin","test_invalid_login","",""
"","0","Refund processed successfully","src.tests.functional","Sun Jul 19 08:32:21 UTC 2026","skipped","Sun Jul 19 08:32:21 UTC 2026","TestPosFullWorkflow","test_pos_full_workflow","",""
"","1173","Login page renders in Chromium","src.tests.compatibility","Sun Jul 19 08:32:01 UTC 2026","passed","Sun Jul 19 08:32:02 UTC 2026","TestCrossBrowser","test_cross_browser","",""
"","461","Error messages are user-friendly","src.tests.usability","Sun Jul 19 08:35:57 UTC 2026","passed","Sun Jul 19 08:35:58 UTC 2026","TestUiConsistency","test_ui_consistency","",""
"","0","Create product with empty name","src.tests.negative","Sun Jul 19 08:34:48 UTC 2026","skipped","Sun Jul 19 08:34:48 UTC 2026","TestDataValidation","test_data_validation","",""
"","0","SQL injection in search is rejected","src.tests.security","Sun Jul 19 08:35:42 UTC 2026","skipped","Sun Jul 19 08:35:42 UTC 2026","TestDataProtection","test_data_protection","",""
"","0","Create product with extremely long name","src.tests.negative","Sun Jul 19 08:34:48 UTC 2026","skipped","Sun Jul 19 08:34:48 UTC 2026","TestDataValidation","test_data_validation","",""
"","0","POS interface loads successfully","src.tests.functional","Sun Jul 19 08:32:21 UTC 2026","skipped","Sun Jul 19 08:32:21 UTC 2026","TestPosFullWorkflow","test_pos_full_workflow","",""
"","114","Tab order follows logical sequence","src.tests.usability","Sun Jul 19 08:36:02 UTC 2026","passed","Sun Jul 19 08:36:02 UTC 2026","TestUiConsistency","test_ui_consistency","",""
"","0","Apply discount to order","src.tests.functional","Sun Jul 19 08:32:21 UTC 2026","skipped","Sun Jul 19 08:32:21 UTC 2026","TestPosFullWorkflow","test_pos_full_workflow","",""
"","0","Order processing performance","src.tests.performance","Sun Jul 19 08:35:28 UTC 2026","skipped","Sun Jul 19 08:35:28 UTC 2026","TestPosPagePerformance","test_pos_load","",""
"","1638","Login with demo user credentials","src.tests.functional","Sun Jul 19 08:32:14 UTC 2026","passed","Sun Jul 19 08:32:15 UTC 2026","TestAuthentication","test_auth","",""
"","554","Products are searchable by name","src.tests.functional","Sun Jul 19 08:34:43 UTC 2026","passed","Sun Jul 19 08:34:43 UTC 2026","TestStockAlerts","test_stock_alerts","",""
"","0","Cash payment recorded in accounting","src.tests.integration","Sun Jul 19 08:34:44 UTC 2026","skipped","Sun Jul 19 08:34:44 UTC 2026","TestPaymentIntegration","test_payment_integration","",""
"","5008","POS interface loads without errors","src.tests.network","Sun Jul 19 08:35:09 UTC 2026","passed","Sun Jul 19 08:35:14 UTC 2026","TestOfflineResilience","test_offline_resilience","",""
"","0","REGRESSION: Multiple concurrent POS features","src.tests.regression","Sun Jul 19 08:35:30 UTC 2026","skipped","Sun Jul 19 08:35:30 UTC 2026","TestFullRegression","test_full_regression","",""
"","0","Return with different reason codes","src.tests.functional","Sun Jul 19 08:34:38 UTC 2026","skipped","Sun Jul 19 08:34:38 UTC 2026","TestReturnsExchanges","test_returns_exchanges","",""
"","5009","Empty order shows no receipt items","src.tests.functional","Sun Jul 19 08:34:19 UTC 2026","passed","Sun Jul 19 08:34:24 UTC 2026","TestReceiptVerification","test_receipt_verification","",""
"","121","Navigation breadcrumbs are consistent","src.tests.usability","Sun Jul 19 08:36:01 UTC 2026","passed","Sun Jul 19 08:36:01 UTC 2026","TestUiConsistency","test_ui_consistency","",""
"","0","Inventory adjustment reflects in POS","src.tests.integration","Sun Jul 19 08:34:46 UTC 2026","skipped","Sun Jul 19 08:34:46 UTC 2026","TestPosInventoryIntegration","test_pos_inventory_integration","",""
"","0","Edit an existing product","src.tests.functional","Sun Jul 19 08:32:21 UTC 2026","skipped","Sun Jul 19 08:32:21 UTC 2026","TestProductManagement","test_product_management","",""
"","0","Barcode scan with leading zeros","src.tests.functional","Sun Jul 19 08:32:16 UTC 2026","skipped","Sun Jul 19 08:32:16 UTC 2026","TestBarcodeScanning","test_barcode_scanning","",""
"","0","Receipt preview renders correctly","src.tests.compatibility","Sun Jul 19 08:32:07 UTC 2026","skipped","Sun Jul 19 08:32:07 UTC 2026","TestPeripheralSimulation","test_peripheral_simulation","",""
"","0","Create customer with invalid email","src.tests.negative","Sun Jul 19 08:34:48 UTC 2026","skipped","Sun Jul 19 08:34:48 UTC 2026","TestDataValidation","test_data_validation","",""
"","191","Database selection on multi-db setup","src.tests.functional","Sun Jul 19 08:32:16 UTC 2026","passed","Sun Jul 19 08:32:16 UTC 2026","TestAuthentication","test_auth","",""
"","0","Create a new product","src.tests.functional","Sun Jul 19 08:32:21 UTC 2026","skipped","Sun Jul 19 08:32:21 UTC 2026","TestProductManagement","test_product_management","",""
"","0","Split payment (cash + card) completes","src.tests.functional","Sun Jul 19 08:32:21 UTC 2026","skipped","Sun Jul 19 08:32:21 UTC 2026","TestMultiPayment","test_multi_payment","",""
"","0","Refund reverses original payment entry","src.tests.integration","Sun Jul 19 08:34:44 UTC 2026","skipped","Sun Jul 19 08:34:44 UTC 2026","TestPaymentIntegration","test_payment_integration","",""
"","0","Cancel payment during checkout","src.tests.negative","Sun Jul 19 08:34:54 UTC 2026","skipped","Sun Jul 19 08:34:54 UTC 2026","TestPaymentFailures","test_payment_failures","",""
"","0","Bank card payment processes correctly","src.tests.integration","Sun Jul 19 08:34:44 UTC 2026","skipped","Sun Jul 19 08:34:44 UTC 2026","TestPaymentIntegration","test_payment_integration","",""
"","0","Create product with zero price","src.tests.negative","Sun Jul 19 08:34:48 UTC 2026","skipped","Sun Jul 19 08:34:48 UTC 2026","TestDataValidation","test_data_validation","",""
"","2965","Admin user can login successfully","src.tests.functional","Sun Jul 19 08:32:07 UTC 2026","passed","Sun Jul 19 08:32:10 UTC 2026","TestAuthentication","test_auth","",""
"","0","Create product with barcode","src.tests.functional","Sun Jul 19 08:32:21 UTC 2026","skipped","Sun Jul 19 08:32:21 UTC 2026","TestProductManagement","test_product_management","",""
"","0","Set quantity on order line","src.tests.functional","Sun Jul 19 08:32:21 UTC 2026","skipped","Sun Jul 19 08:32:21 UTC 2026","TestPosFullWorkflow","test_pos_full_workflow","",""
"","0","Scan valid barcode finds matching product","src.tests.functional","Sun Jul 19 08:32:16 UTC 2026","skipped","Sun Jul 19 08:32:16 UTC 2026","TestBarcodeScanning","test_barcode_scanning","",""
"","0","Payment with zero cash amount is rejected","src.tests.functional","Sun Jul 19 08:32:21 UTC 2026","skipped","Sun Jul 19 08:32:21 UTC 2026","TestMultiPayment","test_multi_payment","",""
"","0","Brute force protection - rapid failed logins","src.tests.security","Sun Jul 19 08:35:33 UTC 2026","skipped","Sun Jul 19 08:35:33 UTC 2026","TestAuthenticationSecurity","test_authentication_security","",""
"","0","Product list renders correctly","src.tests.network","Sun Jul 19 08:35:28 UTC 2026","skipped","Sun Jul 19 08:35:28 UTC 2026","TestOfflineResilience","test_offline_resilience","",""
"","266","CSRF token validation","src.tests.security","Sun Jul 19 08:35:42 UTC 2026","passed","Sun Jul 19 08:35:42 UTC 2026","TestDataProtection","test_data_protection","",""
"","138","Data integrity after intermittent connection","src.tests.network","Sun Jul 19 08:35:01 UTC 2026","passed","Sun Jul 19 08:35:02 UTC 2026","TestOfflineMode","test_offline_mode","",""
"","156","Retry mechanism on network failure","src.tests.network","Sun Jul 19 08:34:57 UTC 2026","passed","Sun Jul 19 08:34:57 UTC 2026","TestNetworkTolerance","test_network_tolerance","",""
"","0","Barcode scan input accepted in POS","src.tests.compatibility","Sun Jul 19 08:32:07 UTC 2026","skipped","Sun Jul 19 08:32:07 UTC 2026","TestPeripheralSimulation","test_peripheral_simulation","",""
"","0","Create a return for a completed sale","src.tests.functional","Sun Jul 19 08:34:38 UTC 2026","skipped","Sun Jul 19 08:34:38 UTC 2026","TestReturnsExchanges","test_returns_exchanges","",""
"","0","View product stock levels","src.tests.functional","Sun Jul 19 08:32:16 UTC 2026","skipped","Sun Jul 19 08:32:16 UTC 2026","TestInventoryManagement","test_inventory","",""
"","677","Inventory report generation","src.tests.functional","Sun Jul 19 08:32:20 UTC 2026","passed","Sun Jul 19 08:32:21 UTC 2026","TestInventoryManagement","test_inventory","",""
"","5692","Receipt handles multiple line items","src.tests.functional","Sun Jul 19 08:33:25 UTC 2026","passed","Sun Jul 19 08:33:30 UTC 2026","TestReceiptVerification","test_receipt_verification","",""
"","5549","Receipt total matches expected after discount","src.tests.functional","Sun Jul 19 08:33:52 UTC 2026","passed","Sun Jul 19 08:33:58 UTC 2026","TestReceiptVerification","test_receipt_verification","",""
"","0","Login page loads within performance threshold","src.tests.performance","Sun Jul 19 08:35:28 UTC 2026","skipped","Sun Jul 19 08:35:28 UTC 2026","TestPosPagePerformance","test_pos_load","",""
"","0","Multiple tax rates on single order","src.tests.functional","Sun Jul 19 08:34:44 UTC 2026","skipped","Sun Jul 19 08:34:44 UTC 2026","TestTaxCalculations","test_tax_calculations","",""
"","331","REGRESSION: Performance benchmarks","src.tests.regression","Sun Jul 19 08:35:32 UTC 2026","passed","Sun Jul 19 08:35:32 UTC 2026","TestFullRegression","test_full_regression","",""
"","838","Login with special characters in password","src.tests.negative","Sun Jul 19 08:34:53 UTC 2026","passed","Sun Jul 19 08:34:54 UTC 2026","TestInvalidLogin","test_invalid_login","",""
"","0","Multiple orders throughput performance","src.tests.performance","Sun Jul 19 08:35:28 UTC 2026","skipped","Sun Jul 19 08:35:28 UTC 2026","TestPosPagePerformance","test_pos_load","",""
"","0","Sale with customer assignment","src.tests.functional","Sun Jul 19 08:32:21 UTC 2026","skipped","Sun Jul 19 08:32:21 UTC 2026","TestPosFullWorkflow","test_pos_full_workflow","",""
"","292","Login page displays in default language","src.tests.compatibility","Sun Jul 19 08:32:06 UTC 2026","passed","Sun Jul 19 08:32:07 UTC 2026","TestMultiCurrency","test_multi_currency","",""
