"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","POS interface currency displays correctly","src.tests.compatibility","Tue Jul 07 09:58:37 UTC 2026","broken","Tue Jul 07 09:58:37 UTC 2026","TestMultiCurrency","test_multi_currency","",""
"","319","Login page displays in default language","src.tests.compatibility","Tue Jul 07 09:58:37 UTC 2026","passed","Tue Jul 07 09:58:37 UTC 2026","TestMultiCurrency","test_multi_currency","",""
"","0","Scan barcode adds product to order","src.tests.functional","Tue Jul 07 10:01:00 UTC 2026","skipped","Tue Jul 07 10:01:00 UTC 2026","TestBarcodeScanning","test_barcode_scanning","",""
"","1339","Login page renders in Chromium","src.tests.compatibility","Tue Jul 07 09:58:19 UTC 2026","passed","Tue Jul 07 09:58:20 UTC 2026","TestCrossBrowser","test_cross_browser","",""
"","0","Bank card payment completes successfully","src.tests.functional","Tue Jul 07 10:05:01 UTC 2026","broken","Tue Jul 07 10:05:01 UTC 2026","TestMultiPayment","test_multi_payment","",""
"","1330","Admin user can login successfully","src.tests.functional","Tue Jul 07 10:00:52 UTC 2026","passed","Tue Jul 07 10:00:54 UTC 2026","TestAuthentication","test_auth","",""
"","111762","Create product with stock tracking enabled","src.tests.functional","Tue Jul 07 10:03:01 UTC 2026","broken","Tue Jul 07 10:04:53 UTC 2026","TestInventoryManagement","test_inventory","",""
"","635","Product stock decreases after POS sale","src.tests.functional","Tue Jul 07 10:01:04 UTC 2026","passed","Tue Jul 07 10:01:05 UTC 2026","TestInventoryManagement","test_inventory","",""
"","391","User can logout successfully","src.tests.functional","Tue Jul 07 10:00:55 UTC 2026","passed","Tue Jul 07 10:00:56 UTC 2026","TestAuthentication","test_auth","",""
"","0","Split payment (cash + card) completes","src.tests.functional","Tue Jul 07 10:05:06 UTC 2026","broken","Tue Jul 07 10:05:06 UTC 2026","TestMultiPayment","test_multi_payment","",""
"","0","Receipt preview renders correctly","src.tests.compatibility","Tue Jul 07 10:00:37 UTC 2026","broken","Tue Jul 07 10:00:37 UTC 2026","TestPeripheralSimulation","test_peripheral_simulation","",""
"","266","Login page displays correctly","src.tests.functional","Tue Jul 07 10:00:56 UTC 2026","passed","Tue Jul 07 10:00:57 UTC 2026","TestAuthentication","test_auth","",""
"","7875","POS interface renders in Chromium","src.tests.compatibility","Tue Jul 07 09:58:24 UTC 2026","passed","Tue Jul 07 09:58:32 UTC 2026","TestCrossBrowser","test_cross_browser","",""
"","1816","Login with demo user credentials","src.tests.functional","Tue Jul 07 10:00:57 UTC 2026","passed","Tue Jul 07 10:00:59 UTC 2026","TestAuthentication","test_auth","",""
"","706","UI renders correctly at desktop HD (1920x1080)","src.tests.compatibility","Tue Jul 07 09:58:36 UTC 2026","passed","Tue Jul 07 09:58:36 UTC 2026","TestCrossBrowser","test_cross_browser","",""
"","0","Multiple payment terminal support","src.tests.compatibility","Tue Jul 07 10:00:42 UTC 2026","broken","Tue Jul 07 10:00:42 UTC 2026","TestPeripheralSimulation","test_peripheral_simulation","",""
"","0","Cash payment completes successfully","src.tests.functional","Tue Jul 07 10:04:56 UTC 2026","broken","Tue Jul 07 10:04:56 UTC 2026","TestMultiPayment","test_multi_payment","",""
"","0","Scan valid barcode finds matching product","src.tests.functional","Tue Jul 07 10:01:00 UTC 2026","skipped","Tue Jul 07 10:01:00 UTC 2026","TestBarcodeScanning","test_barcode_scanning","",""
"","754","UI renders correctly at tablet resolution (768x1024)","src.tests.compatibility","Tue Jul 07 09:58:33 UTC 2026","passed","Tue Jul 07 09:58:34 UTC 2026","TestCrossBrowser","test_cross_browser","",""
"","807","Inventory report generation","src.tests.functional","Tue Jul 07 10:04:55 UTC 2026","passed","Tue Jul 07 10:04:56 UTC 2026","TestInventoryManagement","test_inventory","",""
"","0","Barcode scan with leading zeros","src.tests.functional","Tue Jul 07 10:01:00 UTC 2026","skipped","Tue Jul 07 10:01:00 UTC 2026","TestBarcodeScanning","test_barcode_scanning","",""
"","111781","Search product by barcode in inventory","src.tests.functional","Tue Jul 07 10:01:07 UTC 2026","broken","Tue Jul 07 10:02:59 UTC 2026","TestInventoryManagement","test_inventory","",""
"","111847","Barcode scan input accepted in POS","src.tests.compatibility","Tue Jul 07 09:58:44 UTC 2026","broken","Tue Jul 07 10:00:36 UTC 2026","TestPeripheralSimulation","test_peripheral_simulation","",""
"","0","Scan non-existent barcode shows no product","src.tests.functional","Tue Jul 07 10:01:00 UTC 2026","skipped","Tue Jul 07 10:01:00 UTC 2026","TestBarcodeScanning","test_barcode_scanning","",""
"","682","UI renders correctly at mobile resolution (375x812)","src.tests.compatibility","Tue Jul 07 09:58:34 UTC 2026","passed","Tue Jul 07 09:58:35 UTC 2026","TestCrossBrowser","test_cross_browser","",""
"","164","Database selection on multi-db setup","src.tests.functional","Tue Jul 07 10:00:59 UTC 2026","passed","Tue Jul 07 10:01:00 UTC 2026","TestAuthentication","test_auth","",""
"","665","View product stock levels","src.tests.functional","Tue Jul 07 10:01:01 UTC 2026","passed","Tue Jul 07 10:01:02 UTC 2026","TestInventoryManagement","test_inventory","",""
"","0","Barcode scan preserves order state","src.tests.functional","Tue Jul 07 10:01:00 UTC 2026","skipped","Tue Jul 07 10:01:00 UTC 2026","TestBarcodeScanning","test_barcode_scanning","",""
"","0","Cash drawer integration signal","src.tests.compatibility","Tue Jul 07 10:00:47 UTC 2026","broken","Tue Jul 07 10:00:47 UTC 2026","TestPeripheralSimulation","test_peripheral_simulation","",""
