"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","Scan valid barcode finds matching product","src.tests.functional","Wed Jul 08 23:18:50 UTC 2026","skipped","Wed Jul 08 23:18:50 UTC 2026","TestBarcodeScanning","test_barcode_scanning","",""
"","409","Login with SQL injection in username","src.tests.negative","Wed Jul 08 23:21:28 UTC 2026","passed","Wed Jul 08 23:21:28 UTC 2026","TestInvalidLogin","test_invalid_login","",""
"","128","Color contrast is sufficient","src.tests.usability","Wed Jul 08 23:22:51 UTC 2026","passed","Wed Jul 08 23:22:51 UTC 2026","TestAccessibility","test_accessibility","",""
"","5014","Product list renders correctly","src.tests.network","Wed Jul 08 23:22:12 UTC 2026","passed","Wed Jul 08 23:22:17 UTC 2026","TestOfflineResilience","test_offline_resilience","",""
"","137","Form inputs have associated labels","src.tests.usability","Wed Jul 08 23:22:51 UTC 2026","passed","Wed Jul 08 23:22:51 UTC 2026","TestAccessibility","test_accessibility","",""
"","5713","All POS UI elements are properly labeled","src.tests.usability","Wed Jul 08 23:22:54 UTC 2026","passed","Wed Jul 08 23:23:00 UTC 2026","TestUiConsistency","test_ui_consistency","",""
"","0","Process full refund on returned item","src.tests.functional","Wed Jul 08 23:21:15 UTC 2026","skipped","Wed Jul 08 23:21:15 UTC 2026","TestReturnsExchanges","test_returns_exchanges","",""
"","0","Zero-rated tax products","src.tests.functional","Wed Jul 08 23:21:20 UTC 2026","skipped","Wed Jul 08 23:21:20 UTC 2026","TestTaxCalculations","test_tax_calculations","",""
"","0","Standard tax rate applied to product sale","src.tests.functional","Wed Jul 08 23:21:20 UTC 2026","skipped","Wed Jul 08 23:21:20 UTC 2026","TestTaxCalculations","test_tax_calculations","",""
"","0","Search product by barcode in inventory","src.tests.functional","Wed Jul 08 23:18:55 UTC 2026","skipped","Wed Jul 08 23:18:55 UTC 2026","TestInventoryManagement","test_inventory","",""
"","0","Create product with negative price","src.tests.negative","Wed Jul 08 23:21:25 UTC 2026","skipped","Wed Jul 08 23:21:25 UTC 2026","TestDataValidation","test_data_validation","",""
"","0","Tax inclusive pricing","src.tests.functional","Wed Jul 08 23:21:20 UTC 2026","skipped","Wed Jul 08 23:21:20 UTC 2026","TestTaxCalculations","test_tax_calculations","",""
"","5008","POS interface loads without errors","src.tests.network","Wed Jul 08 23:21:46 UTC 2026","passed","Wed Jul 08 23:21:51 UTC 2026","TestOfflineResilience","test_offline_resilience","",""
"","0","Search for a product","src.tests.functional","Wed Jul 08 23:18:58 UTC 2026","skipped","Wed Jul 08 23:18:58 UTC 2026","TestProductManagement","test_product_management","",""
"","0","Payment screen shows available payment methods","src.tests.functional","Wed Jul 08 23:18:58 UTC 2026","skipped","Wed Jul 08 23:18:58 UTC 2026","TestMultiPayment","test_multi_payment","",""
"","156","Password field masks input","src.tests.security","Wed Jul 08 23:22:45 UTC 2026","passed","Wed Jul 08 23:22:45 UTC 2026","TestAuthenticationSecurity","test_authentication_security","",""
"","0","Complete a sale with multiple products","src.tests.functional","Wed Jul 08 23:18:58 UTC 2026","skipped","Wed Jul 08 23:18:58 UTC 2026","TestPosFullWorkflow","test_pos_full_workflow","",""
"","5013","Session timeout after inactivity","src.tests.security","Wed Jul 08 23:22:37 UTC 2026","passed","Wed Jul 08 23:22:42 UTC 2026","TestAuthenticationSecurity","test_authentication_security","",""
"","0","REGRESSION: Complete POS sale lifecycle","src.tests.regression","Wed Jul 08 23:22:34 UTC 2026","skipped","Wed Jul 08 23:22:34 UTC 2026","TestFullRegression","test_full_regression","",""
"","0","Set quantity on order line","src.tests.functional","Wed Jul 08 23:18:58 UTC 2026","skipped","Wed Jul 08 23:18:58 UTC 2026","TestPosFullWorkflow","test_pos_full_workflow","",""
"","0","Multiple payment terminal support","src.tests.compatibility","Wed Jul 08 23:18:41 UTC 2026","skipped","Wed Jul 08 23:18:41 UTC 2026","TestPeripheralSimulation","test_peripheral_simulation","",""
"","452","User can logout successfully","src.tests.functional","Wed Jul 08 23:18:46 UTC 2026","passed","Wed Jul 08 23:18:46 UTC 2026","TestAuthentication","test_auth","",""
"","123","Interactive elements have focus indicators","src.tests.usability","Wed Jul 08 23:22:52 UTC 2026","passed","Wed Jul 08 23:22:52 UTC 2026","TestAccessibility","test_accessibility","",""
"","139","Tab order follows logical sequence","src.tests.usability","Wed Jul 08 23:23:05 UTC 2026","passed","Wed Jul 08 23:23:05 UTC 2026","TestUiConsistency","test_ui_consistency","",""
"","0","Create product with zero price","src.tests.negative","Wed Jul 08 23:21:25 UTC 2026","skipped","Wed Jul 08 23:21:25 UTC 2026","TestDataValidation","test_data_validation","",""
"","108","POS page loads under high latency (300ms)","src.tests.network","Wed Jul 08 23:21:32 UTC 2026","passed","Wed Jul 08 23:21:32 UTC 2026","TestNetworkTolerance","test_network_tolerance","",""
"","0","Create multiple products in bulk","src.tests.functional","Wed Jul 08 23:18:58 UTC 2026","skipped","Wed Jul 08 23:18:58 UTC 2026","TestProductManagement","test_product_management","",""
"","0","Process order with zero quantity","src.tests.negative","Wed Jul 08 23:21:31 UTC 2026","skipped","Wed Jul 08 23:21:31 UTC 2026","TestPaymentFailures","test_payment_failures","",""
"","0","Return with different reason codes","src.tests.functional","Wed Jul 08 23:21:15 UTC 2026","skipped","Wed Jul 08 23:21:15 UTC 2026","TestReturnsExchanges","test_returns_exchanges","",""
"","341","REGRESSION: Performance benchmarks","src.tests.regression","Wed Jul 08 23:22:35 UTC 2026","passed","Wed Jul 08 23:22:36 UTC 2026","TestFullRegression","test_full_regression","",""
"","0","Cash payment recorded in accounting","src.tests.integration","Wed Jul 08 23:21:20 UTC 2026","skipped","Wed Jul 08 23:21:20 UTC 2026","TestPaymentIntegration","test_payment_integration","",""
"","0","Product search response time in POS","src.tests.performance","Wed Jul 08 23:22:32 UTC 2026","skipped","Wed Jul 08 23:22:32 UTC 2026","TestPosPagePerformance","test_pos_load","",""
"","546","Out of stock product unavailable in POS","src.tests.integration","Wed Jul 08 23:21:24 UTC 2026","passed","Wed Jul 08 23:21:25 UTC 2026","TestPosInventoryIntegration","test_pos_inventory_integration","",""
"","0","Barcode scan with leading zeros","src.tests.functional","Wed Jul 08 23:18:50 UTC 2026","skipped","Wed Jul 08 23:18:50 UTC 2026","TestBarcodeScanning","test_barcode_scanning","",""
"","1116","Form submission under network degradation","src.tests.network","Wed Jul 08 23:21:32 UTC 2026","passed","Wed Jul 08 23:21:33 UTC 2026","TestNetworkTolerance","test_network_tolerance","",""
"","0","Brute force protection - rapid failed logins","src.tests.security","Wed Jul 08 23:22:36 UTC 2026","skipped","Wed Jul 08 23:22:36 UTC 2026","TestAuthenticationSecurity","test_authentication_security","",""
"","383","Login page displays in default language","src.tests.compatibility","Wed Jul 08 23:18:40 UTC 2026","passed","Wed Jul 08 23:18:41 UTC 2026","TestMultiCurrency","test_multi_currency","",""
"","3","Session cookie security attributes","src.tests.security","Wed Jul 08 23:22:47 UTC 2026","passed","Wed Jul 08 23:22:47 UTC 2026","TestDataProtection","test_data_protection","",""
"","0","Complete a single product sale with cash payment","src.tests.functional","Wed Jul 08 23:18:58 UTC 2026","skipped","Wed Jul 08 23:18:58 UTC 2026","TestPosFullWorkflow","test_pos_full_workflow","",""
"","0","Create product with barcode","src.tests.functional","Wed Jul 08 23:18:58 UTC 2026","skipped","Wed Jul 08 23:18:58 UTC 2026","TestProductManagement","test_product_management","",""
"","113","POS handles slow network (3G throttling)","src.tests.network","Wed Jul 08 23:21:31 UTC 2026","passed","Wed Jul 08 23:21:31 UTC 2026","TestNetworkTolerance","test_network_tolerance","",""
"","0","Refund reverses original payment entry","src.tests.integration","Wed Jul 08 23:21:20 UTC 2026","skipped","Wed Jul 08 23:21:20 UTC 2026","TestPaymentIntegration","test_payment_integration","",""
"","0","Create customer with empty name","src.tests.negative","Wed Jul 08 23:21:25 UTC 2026","skipped","Wed Jul 08 23:21:25 UTC 2026","TestDataValidation","test_data_validation","",""
